PeakID	Annotation
1-6970	enhancer
1-195	enhancer
1-1847	enhancer
1-7178	enhancer
1-3601	enhancer
1-8301	enhancer
1-2644	enhancer
1-1282	enhancer
1-1509	enhancer
1-3448	enhancer
1-7862	enhancer
1-3279	enhancer
1-5541	enhancer
1-6969	enhancer
1-5915	enhancer
1-5292	enhancer
1-2609	enhancer
1-6432	enhancer
1-3449	enhancer
1-449	enhancer
1-7191	promoter
1-3351	enhancer
1-7189	promoter
1-1512	promoter
1-5582	enhancer
1-7190	promoter
1-5581	enhancer
1-168	enhancer
1-4506	enhancer
1-7192	promoter
1-1654	enhancer
1-1310	enhancer
1-2025	enhancer
1-1816	enhancer
1-3856	enhancer
1-1444	enhancer
1-5637	enhancer
1-4034	enhancer
1-695	enhancer
1-6038	enhancer
1-1839	enhancer
1-696	enhancer
1-7793	enhancer
1-4033	enhancer
1-6039	enhancer
1-1312	enhancer
1-3611	enhancer
1-4687	enhancer
1-606	enhancer
1-4821	enhancer
1-7039	enhancer
1-1846	enhancer
1-505	enhancer
1-506	enhancer
1-2418	enhancer
1-4477	enhancer
1-4478	enhancer
1-6324	enhancer
1-3244	enhancer
1-7830	enhancer
1-6366	enhancer
1-4562	enhancer
1-8051	enhancer
1-8356	enhancer
1-8357	enhancer
1-2341	enhancer
1-6476	enhancer
1-4239	enhancer
1-2422	enhancer
1-4046	enhancer
1-6154	enhancer
1-1425	enhancer
1-4240	enhancer
1-4672	enhancer
1-3740	enhancer
1-1309	enhancer
1-6643	enhancer
1-6500	enhancer
1-7617	enhancer
1-6248	enhancer
1-6247	enhancer
1-1619	enhancer
1-6246	enhancer
1-6501	enhancer
1-2301	enhancer
1-6245	enhancer
1-3501	enhancer
1-329	enhancer
1-5473	enhancer
1-7188	enhancer
1-5474	enhancer
1-256	enhancer
1-4522	enhancer
1-1743	enhancer
1-132	enhancer
1-2294	enhancer
1-7275	enhancer
1-2293	enhancer
1-1640	enhancer
1-2295	enhancer
1-7931	enhancer
1-2918	enhancer
1-1288	enhancer
1-6083	enhancer
1-1614	enhancer
1-82	enhancer
1-2400	enhancer
1-217	enhancer
1-216	enhancer
1-4832	enhancer
1-7295	enhancer
1-2982	enhancer
1-7615	enhancer
1-4434	enhancer
1-3796	enhancer
1-2638	enhancer
1-2661	enhancer
1-3607	enhancer
1-1247	enhancer
1-6786	enhancer
1-2205	enhancer
1-838	enhancer
1-1250	enhancer
1-6396	enhancer
1-882	enhancer
1-3986	enhancer
1-6395	enhancer
1-3987	enhancer
1-1995	enhancer
1-6468	enhancer
1-7209	enhancer
1-6444	enhancer
1-2234	enhancer
1-6469	enhancer
1-6707	enhancer
1-5030	enhancer
1-2828	enhancer
1-2193	enhancer
1-5208	enhancer
1-5563	enhancer
1-2827	enhancer
1-2531	enhancer
1-8315	enhancer
1-59	enhancer
1-1216	promoter
1-1214	promoter
1-1705	promoter
1-1494	enhancer
1-8113	enhancer
1-58	enhancer
1-1215	promoter
1-6431	enhancer
1-1209	enhancer
1-7347	enhancer
1-7910	enhancer
1-7028	enhancer
1-5380	enhancer
1-3511	enhancer
1-6956	enhancer
1-2811	enhancer
1-5544	enhancer
1-3714	enhancer
1-2719	enhancer
1-2857	enhancer
1-3691	enhancer
1-143	enhancer
1-2327	enhancer
1-7662	enhancer
1-6109	enhancer
1-5108	enhancer
1-4486	enhancer
1-6411	enhancer
1-7993	enhancer
1-6578	enhancer
1-567	enhancer
1-57	enhancer
1-4159	enhancer
1-3361	enhancer
1-7344	enhancer
1-7345	enhancer
1-1530	enhancer
1-2386	enhancer
1-5750	enhancer
1-4281	enhancer
1-7624	enhancer
1-1529	enhancer
1-5749	enhancer
1-3002	enhancer
1-3623	enhancer
1-463	enhancer
1-6070	enhancer
1-6403	enhancer
1-6071	enhancer
1-703	enhancer
1-3587	enhancer
1-3588	enhancer
1-5113	enhancer
1-1355	enhancer
1-3123	enhancer
1-2758	enhancer
1-2860	enhancer
1-2750	enhancer
1-845	enhancer
1-2861	enhancer
1-543	enhancer
1-2012	enhancer
1-1411	enhancer
1-8017	enhancer
1-1533	enhancer
1-780	enhancer
1-2332	enhancer
1-8016	enhancer
1-1534	enhancer
1-6069	enhancer
1-929	enhancer
1-805	enhancer
1-387	enhancer
1-928	enhancer
1-3181	enhancer
1-6261	enhancer
1-3382	enhancer
1-7623	enhancer
1-3386	enhancer
1-513	enhancer
1-3384	enhancer
1-1332	enhancer
1-4883	enhancer
1-4884	enhancer
1-3385	enhancer
1-1488	enhancer
1-2222	promoter
1-512	enhancer
1-1285	enhancer
1-957	enhancer
1-6892	enhancer
1-4914	enhancer
1-958	enhancer
1-4913	enhancer
1-390	enhancer
1-6165	enhancer
1-3038	enhancer
1-662	enhancer
1-5015	enhancer
1-2074	enhancer
1-3039	enhancer
1-5530	enhancer
1-663	enhancer
1-2510	enhancer
1-1046	enhancer
1-2511	enhancer
1-668	enhancer
1-3912	enhancer
1-3907	enhancer
1-6237	enhancer
1-753	enhancer
1-6019	enhancer
1-2100	enhancer
1-279	enhancer
1-6084	enhancer
1-6085	enhancer
1-6257	enhancer
1-2099	enhancer
1-2747	enhancer
1-2934	enhancer
1-3484	enhancer
1-5613	enhancer
1-3586	enhancer
1-5136	enhancer
1-4662	enhancer
1-119	enhancer
1-384	enhancer
1-5137	enhancer
1-3906	enhancer
1-2564	enhancer
1-7754	enhancer
1-3330	enhancer
1-647	enhancer
1-1919	enhancer
1-6264	enhancer
1-7290	enhancer
1-5536	promoter
1-3014	enhancer
1-6211	enhancer
1-6088	enhancer
1-8298	enhancer
1-8297	enhancer
1-3606	enhancer
1-4829	enhancer
1-8032	enhancer
1-2183	enhancer
1-2694	enhancer
1-1281	enhancer
1-4927	enhancer
1-3057	enhancer
1-2693	enhancer
1-5102	enhancer
1-5973	enhancer
1-8058	enhancer
1-5643	enhancer
1-2454	enhancer
1-1470	enhancer
1-7549	enhancer
1-5037	enhancer
1-2678	enhancer
1-8144	enhancer
1-6625	enhancer
1-7485	enhancer
1-6204	enhancer
1-7141	enhancer
1-3520	enhancer
1-3521	enhancer
1-846	enhancer
1-3369	enhancer
1-4776	enhancer
1-1459	enhancer
1-1877	enhancer
1-5722	enhancer
1-1458	enhancer
1-3370	enhancer
1-883	enhancer
1-4262	enhancer
1-5074	enhancer
1-2419	enhancer
1-3323	enhancer
1-4454	enhancer
1-5017	enhancer
1-1917	enhancer
1-1026	enhancer
1-5740	enhancer
1-4501	enhancer
1-3422	enhancer
1-4962	enhancer
1-4500	enhancer
1-3660	enhancer
1-5325	enhancer
1-8089	enhancer
1-7176	enhancer
1-6826	enhancer
1-6825	enhancer
1-3700	enhancer
1-752	enhancer
1-3612	enhancer
1-3378	enhancer
1-4784	enhancer
1-7071	enhancer
1-8125	enhancer
1-5641	enhancer
1-1164	enhancer
1-3628	enhancer
1-2999	enhancer
1-3001	enhancer
1-2976	enhancer
1-3000	enhancer
1-1945	enhancer
1-3609	enhancer
1-972	enhancer
1-5267	enhancer
1-1623	enhancer
1-1624	enhancer
1-875	enhancer
1-3285	enhancer
1-4537	enhancer
1-7922	enhancer
1-8190	enhancer
1-2560	enhancer
1-3162	enhancer
1-738	enhancer
1-8189	enhancer
1-4599	enhancer
1-1308	enhancer
1-8115	enhancer
1-8114	enhancer
1-4221	enhancer
1-1550	enhancer
1-4340	enhancer
1-7583	enhancer
1-7584	enhancer
1-1236	enhancer
1-4220	enhancer
1-7918	enhancer
1-2187	enhancer
1-4090	enhancer
1-6815	enhancer
1-5185	enhancer
1-2068	enhancer
1-5086	enhancer
1-8355	enhancer
1-8086	enhancer
1-5971	enhancer
1-3012	enhancer
1-4633	enhancer
1-50	enhancer
1-2574	enhancer
1-2573	enhancer
1-2159	enhancer
1-5866	enhancer
1-643	enhancer
1-3154	enhancer
1-3642	enhancer
1-1567	enhancer
1-7616	enhancer
1-807	enhancer
1-1568	enhancer
1-806	enhancer
1-3318	enhancer
1-2752	enhancer
1-6751	enhancer
1-5196	enhancer
1-4732	enhancer
1-5430	enhancer
1-552	enhancer
1-7296	enhancer
1-7038	enhancer
1-1293	enhancer
1-1436	enhancer
1-3365	enhancer
1-3005	enhancer
1-7416	enhancer
1-4461	enhancer
1-1212	enhancer
1-5464	enhancer
1-884	enhancer
1-5463	enhancer
1-4087	enhancer
1-1202	enhancer
1-6527	enhancer
1-4593	enhancer
1-7528	enhancer
1-4731	enhancer
1-2119	enhancer
1-5421	enhancer
1-1906	enhancer
1-6951	promoter
1-6971	enhancer
1-6603	enhancer
1-6171	enhancer
1-858	enhancer
1-713	enhancer
1-2197	enhancer
1-857	enhancer
1-4383	enhancer
1-2513	enhancer
1-2975	enhancer
1-2512	enhancer
1-1394	enhancer
1-1226	promoter
1-5331	enhancer
1-7412	enhancer
1-6434	enhancer
1-1548	enhancer
1-4822	enhancer
1-8202	enhancer
1-7413	enhancer
1-3134	enhancer
1-5116	enhancer
1-1620	enhancer
1-3503	enhancer
1-3502	enhancer
1-113	enhancer
1-2018	enhancer
1-558	enhancer
1-559	enhancer
1-470	promoter
1-1655	enhancer
1-1656	enhancer
1-1615	enhancer
1-2740	enhancer
1-2789	enhancer
1-2746	enhancer
1-2582	enhancer
1-8137	enhancer
1-750	enhancer
1-6784	enhancer
1-2583	enhancer
1-7390	enhancer
1-2556	enhancer
1-7316	enhancer
1-4551	enhancer
1-7854	enhancer
1-4089	enhancer
1-7855	enhancer
1-4088	enhancer
1-3006	enhancer
1-1430	enhancer
1-7853	enhancer
1-7983	enhancer
1-6181	enhancer
1-7045	enhancer
1-5909	enhancer
1-6680	enhancer
1-7086	enhancer
1-6681	enhancer
1-6180	enhancer
1-2226	enhancer
1-7743	enhancer
1-5994	enhancer
1-2714	enhancer
1-6778	enhancer
1-7502	enhancer
1-4854	enhancer
1-6779	enhancer
1-1565	enhancer
1-489	enhancer
1-1546	enhancer
1-4093	enhancer
1-4230	enhancer
1-4504	enhancer
1-6061	enhancer
1-5649	enhancer
1-3815	enhancer
1-3816	enhancer
1-8062	enhancer
1-3817	enhancer
1-6060	enhancer
1-7282	enhancer
1-2571	enhancer
1-4458	enhancer
1-1930	enhancer
1-54	enhancer
1-4587	enhancer
1-2248	enhancer
1-966	enhancer
1-2249	enhancer
1-967	enhancer
1-4588	enhancer
1-965	enhancer
1-6972	enhancer
1-2613	enhancer
1-5570	enhancer
1-6850	enhancer
1-5963	enhancer
1-6074	enhancer
1-1812	enhancer
1-1460	enhancer
1-3524	enhancer
1-6255	enhancer
1-3310	enhancer
1-7949	enhancer
1-6698	enhancer
1-6699	enhancer
1-1934	enhancer
1-3681	promoter
1-5053	enhancer
1-4831	enhancer
1-6868	enhancer
1-7702	enhancer
1-7783	enhancer
1-7701	enhancer
1-3309	enhancer
1-1493	enhancer
1-45	enhancer
1-73	enhancer
1-6787	enhancer
1-8258	enhancer
1-3624	enhancer
1-589	enhancer
1-8042	enhancer
1-1246	enhancer
1-4214	enhancer
1-5754	enhancer
1-8043	enhancer
1-481	enhancer
1-4213	enhancer
1-4319	enhancer
1-1731	enhancer
1-3353	enhancer
1-130	enhancer
1-2228	enhancer
1-131	enhancer
1-7759	enhancer
1-4441	enhancer
1-8095	enhancer
1-6641	enhancer
1-6589	enhancer
1-4955	enhancer
1-6630	enhancer
1-859	enhancer
1-5144	enhancer
1-5429	enhancer
1-4956	enhancer
1-6631	enhancer
1-4451	enhancer
1-4452	enhancer
1-3670	enhancer
1-1663	enhancer
1-326	enhancer
1-3595	enhancer
1-6904	enhancer
1-327	enhancer
1-4229	enhancer
1-4647	enhancer
1-7537	enhancer
1-3376	enhancer
1-5542	enhancer
1-4807	enhancer
1-4413	enhancer
1-2612	enhancer
1-480	enhancer
1-3417	enhancer
1-7587	enhancer
1-3416	enhancer
1-1271	enhancer
1-2064	enhancer
1-5246	enhancer
1-3217	enhancer
1-3168	enhancer
1-6586	enhancer
1-6980	enhancer
1-5572	enhancer
1-6981	enhancer
1-2979	enhancer
1-6166	enhancer
1-6587	enhancer
1-1333	enhancer
1-2633	enhancer
1-6982	enhancer
1-8024	enhancer
1-6197	enhancer
1-6198	enhancer
1-6650	enhancer
1-6345	enhancer
1-3204	enhancer
1-301	enhancer
1-5247	enhancer
1-4637	enhancer
1-800	enhancer
1-4045	enhancer
1-799	enhancer
1-4433	enhancer
1-6384	enhancer
1-2607	enhancer
1-5021	enhancer
1-61	enhancer
1-3767	enhancer
1-6413	enhancer
1-6414	enhancer
1-1095	enhancer
1-62	enhancer
1-3788	enhancer
1-5916	enhancer
1-4127	enhancer
1-3789	enhancer
1-5917	enhancer
1-4126	enhancer
1-8257	enhancer
1-1630	enhancer
1-1631	enhancer
1-5020	enhancer
1-7420	enhancer
1-5019	enhancer
1-4432	enhancer
1-6549	enhancer
1-346	enhancer
1-7021	enhancer
1-1821	enhancer
1-3549	enhancer
1-2695	enhancer
1-6642	enhancer
1-3548	enhancer
1-2696	enhancer
1-5365	enhancer
1-5366	enhancer
1-6141	enhancer
1-1338	enhancer
1-3974	enhancer
1-2266	enhancer
1-2994	enhancer
1-4694	enhancer
1-170	enhancer
1-3161	enhancer
1-4584	enhancer
1-7378	enhancer
1-867	enhancer
1-5818	enhancer
1-4770	enhancer
1-2946	enhancer
1-4208	enhancer
1-3169	enhancer
1-5886	enhancer
1-4341	enhancer
1-8152	enhancer
1-7469	enhancer
1-1625	enhancer
1-4663	enhancer
1-7387	enhancer
1-8317	enhancer
1-2154	enhancer
1-854	enhancer
1-4582	enhancer
1-2433	enhancer
1-1626	enhancer
1-5684	enhancer
1-6242	enhancer
1-4241	enhancer
1-6429	enhancer
1-7784	enhancer
1-3770	enhancer
1-7709	enhancer
1-6243	enhancer
1-6241	enhancer
1-4282	enhancer
1-4271	enhancer
1-3191	enhancer
1-7909	enhancer
1-5586	enhancer
1-6524	enhancer
1-1918	enhancer
1-267	enhancer
1-2711	enhancer
1-2712	enhancer
1-7103	enhancer
1-3672	enhancer
1-7299	enhancer
1-6783	enhancer
1-5919	enhancer
1-7787	enhancer
1-5920	enhancer
1-508	enhancer
1-3563	enhancer
1-2185	enhancer
1-7788	enhancer
1-509	enhancer
1-808	enhancer
1-7131	enhancer
1-724	enhancer
1-5031	enhancer
1-4934	enhancer
1-31	enhancer
1-561	enhancer
1-3082	enhancer
1-6520	enhancer
1-3083	enhancer
1-140	enhancer
1-6346	enhancer
1-727	enhancer
1-1670	promoter
1-1635	enhancer
1-6347	enhancer
1-4247	enhancer
1-4521	enhancer
1-6401	enhancer
1-3775	enhancer
1-550	enhancer
1-3492	enhancer
1-5976	enhancer
1-6834	enhancer
1-930	enhancer
1-3229	enhancer
1-3491	enhancer
1-7184	enhancer
1-519	enhancer
1-4896	enhancer
1-5043	enhancer
1-518	enhancer
1-3963	enhancer
1-5716	enhancer
1-2043	enhancer
1-4455	enhancer
1-1653	enhancer
1-5073	enhancer
1-2044	enhancer
1-2042	enhancer
1-3458	enhancer
1-7501	enhancer
1-812	enhancer
1-1260	enhancer
1-5496	enhancer
1-811	enhancer
1-6224	enhancer
1-6098	enhancer
1-5651	enhancer
1-4029	enhancer
1-7729	enhancer
1-4723	enhancer
1-4300	enhancer
1-7126	enhancer
1-7730	enhancer
1-2619	enhancer
1-5497	enhancer
1-1408	enhancer
1-3631	enhancer
1-6582	enhancer
1-7399	enhancer
1-1728	enhancer
1-3731	enhancer
1-1740	enhancer
1-5565	enhancer
1-5566	enhancer
1-2697	enhancer
1-1739	enhancer
1-4493	enhancer
1-5388	enhancer
1-3329	enhancer
1-5467	enhancer
1-376	enhancer
1-377	enhancer
1-2209	enhancer
1-4151	enhancer
1-378	enhancer
1-4303	enhancer
1-6110	enhancer
1-6192	enhancer
1-4975	enhancer
1-1755	enhancer
1-1754	enhancer
1-7050	enhancer
1-4974	enhancer
1-8045	enhancer
1-6953	enhancer
1-7586	enhancer
1-1245	enhancer
1-1244	enhancer
1-5134	enhancer
1-2467	enhancer
1-5912	enhancer
1-5913	enhancer
1-2095	enhancer
1-8067	enhancer
1-4691	enhancer
1-1560	enhancer
1-6833	enhancer
1-29	enhancer
1-6451	enhancer
1-2166	enhancer
1-3589	enhancer
1-8068	enhancer
1-1559	enhancer
1-5721	enhancer
1-5921	enhancer
1-6111	enhancer
1-6877	enhancer
1-6878	enhancer
1-7164	enhancer
1-6628	enhancer
1-6875	enhancer
1-4013	promoter
1-5771	enhancer
1-4335	enhancer
1-3998	enhancer
1-3377	enhancer
1-1368	enhancer
1-7959	enhancer
1-6925	enhancer
1-2423	enhancer
1-655	promoter
1-7960	enhancer
1-7545	promoter
1-4343	enhancer
1-5772	enhancer
1-717	enhancer
1-6443	enhancer
1-5773	enhancer
1-3293	enhancer
1-4342	enhancer
1-8126	enhancer
1-2152	enhancer
1-886	enhancer
1-7598	enhancer
1-5295	enhancer
1-5296	enhancer
1-6096	enhancer
1-391	enhancer
1-2501	enhancer
1-479	enhancer
1-478	enhancer
1-1445	enhancer
1-6342	enhancer
1-1638	enhancer
1-1854	enhancer
1-4422	enhancer
1-3540	enhancer
1-7579	enhancer
1-3542	enhancer
1-6168	enhancer
1-3541	enhancer
1-7385	enhancer
1-2626	enhancer
1-399	enhancer
1-398	enhancer
1-7917	enhancer
1-7994	enhancer
1-7982	enhancer
1-4202	enhancer
1-7159	enhancer
1-8046	enhancer
1-4201	enhancer
1-2069	enhancer
1-1747	enhancer
1-6063	enhancer
1-1748	enhancer
1-1616	enhancer
1-8338	enhancer
1-1769	enhancer
1-6320	enhancer
1-4575	enhancer
1-4099	enhancer
1-3254	enhancer
1-2191	enhancer
1-4812	enhancer
1-1578	enhancer
1-934	enhancer
1-1579	enhancer
1-4510	enhancer
1-1580	enhancer
1-6306	enhancer
1-6032	enhancer
1-6033	enhancer
1-5871	enhancer
1-3058	enhancer
1-3939	enhancer
1-1815	enhancer
1-5355	enhancer
1-4404	enhancer
1-2250	enhancer
1-829	enhancer
1-4660	enhancer
1-6167	enhancer
1-4659	enhancer
1-4487	enhancer
1-1471	enhancer
1-1320	enhancer
1-4336	enhancer
1-828	enhancer
1-7130	enhancer
1-1910	enhancer
1-1911	enhancer
1-4153	promoter
1-7210	enhancer
1-382	enhancer
1-5712	enhancer
1-4263	enhancer
1-1240	enhancer
1-1639	enhancer
1-2620	enhancer
1-2045	enhancer
1-5347	enhancer
1-2056	enhancer
1-2446	enhancer
1-4346	enhancer
1-8127	enhancer
1-720	enhancer
1-7641	enhancer
1-718	enhancer
1-719	enhancer
1-5468	enhancer
1-1636	enhancer
1-3073	enhancer
1-3072	enhancer
1-7213	enhancer
1-3046	enhancer
1-7881	enhancer
1-7882	enhancer
1-1510	enhancer
1-7331	enhancer
1-5033	enhancer
1-5034	enhancer
1-1808	enhancer
1-5386	enhancer
1-4437	enhancer
1-7381	enhancer
1-4438	enhancer
1-3875	enhancer
1-1191	enhancer
1-1192	enhancer
1-5573	enhancer
1-1190	enhancer
1-1664	enhancer
1-1268	enhancer
1-3763	enhancer
1-3764	enhancer
1-3583	enhancer
1-6251	enhancer
1-20	enhancer
1-1044	enhancer
1-2558	enhancer
1-2257	enhancer
1-5914	enhancer
1-677	enhancer
1-676	enhancer
1-2184	enhancer
1-2067	enhancer
1-5661	enhancer
1-2230	enhancer
1-3151	enhancer
1-403	enhancer
1-5753	enhancer
1-7436	enhancer
1-1024	enhancer
1-4525	enhancer
1-299	enhancer
1-5351	enhancer
1-2038	enhancer
1-3834	enhancer
1-300	enhancer
1-2037	enhancer
1-5836	enhancer
1-332	enhancer
1-5835	enhancer
1-1785	enhancer
1-4524	enhancer
1-5350	enhancer
1-4604	enhancer
1-2550	enhancer
1-3554	enhancer
1-145	enhancer
1-6370	enhancer
1-6371	enhancer
1-4603	enhancer
1-465	enhancer
1-2858	enhancer
1-466	enhancer
1-3702	enhancer
1-492	enhancer
1-3701	enhancer
1-493	enhancer
1-7293	enhancer
1-3978	enhancer
1-7680	enhancer
1-3979	enhancer
1-2849	enhancer
1-3209	enhancer
1-936	enhancer
1-3324	enhancer
1-6927	enhancer
1-1150	enhancer
1-1594	enhancer
1-1644	enhancer
1-1595	enhancer
1-1643	enhancer
1-7590	enhancer
1-1291	enhancer
1-1060	promoter
1-1457	enhancer
1-2414	enhancer
1-7057	enhancer
1-4381	enhancer
1-4382	enhancer
1-7626	enhancer
1-870	enhancer
1-7883	enhancer
1-3202	enhancer
1-6623	enhancer
1-994	enhancer
1-7087	enhancer
1-6965	enhancer
1-7428	enhancer
1-5193	enhancer
1-6341	enhancer
1-5192	enhancer
1-1446	enhancer
1-5419	enhancer
1-8291	enhancer
1-2718	enhancer
1-4658	enhancer
1-5290	enhancer
1-116	enhancer
1-1490	enhancer
1-7407	enhancer
1-2717	enhancer
1-2258	enhancer
1-7908	enhancer
1-7699	enhancer
1-2969	enhancer
1-4689	enhancer
1-1637	enhancer
1-8083	enhancer
1-8084	enhancer
1-2641	enhancer
1-1864	enhancer
1-6990	enhancer
1-1800	enhancer
1-7997	enhancer
1-4112	enhancer
1-6703	enhancer
1-7056	enhancer
1-1935	enhancer
1-2751	enhancer
1-1649	enhancer
1-1650	enhancer
1-2116	enhancer
1-3504	enhancer
1-139	enhancer
1-2117	enhancer
1-138	enhancer
1-137	enhancer
1-2158	enhancer
1-7985	enhancer
1-241	enhancer
1-5369	enhancer
1-1477	enhancer
1-6726	enhancer
1-2505	enhancer
1-654	enhancer
1-5907	enhancer
1-5471	enhancer
1-6094	enhancer
1-8146	enhancer
1-5908	enhancer
1-3643	enhancer
1-653	enhancer
1-3288	enhancer
1-3195	enhancer
1-1866	enhancer
1-3194	enhancer
1-661	enhancer
1-6806	enhancer
1-6394	enhancer
1-5819	enhancer
1-5904	enhancer
1-6805	enhancer
1-1867	enhancer
1-1596	enhancer
1-1868	enhancer
1-5056	enhancer
1-6807	enhancer
1-5905	enhancer
1-1865	enhancer
1-6804	enhancer
1-188	enhancer
1-2216	enhancer
1-1833	enhancer
1-432	enhancer
1-2217	enhancer
1-2734	enhancer
1-5360	enhancer
1-6556	enhancer
1-40	enhancer
1-4123	enhancer
1-1393	enhancer
1-5562	enhancer
1-197	enhancer
1-6457	enhancer
1-8001	enhancer
1-4179	enhancer
1-7346	enhancer
1-937	promoter
1-3677	enhancer
1-7504	enhancer
1-2782	enhancer
1-4809	enhancer
1-778	enhancer
1-4389	enhancer
1-3084	enhancer
1-1235	enhancer
1-1492	enhancer
1-4808	enhancer
1-1491	enhancer
1-3655	enhancer
1-3651	enhancer
1-6747	enhancer
1-5146	promoter
1-1311	enhancer
1-129	enhancer
1-5230	enhancer
1-5229	enhancer
1-3110	enhancer
1-7554	enhancer
1-5147	promoter
1-4026	enhancer
1-3120	enhancer
1-2713	enhancer
1-1486	enhancer
1-3633	enhancer
1-2420	enhancer
1-5862	enhancer
1-4692	enhancer
1-6087	enhancer
1-128	enhancer
1-6621	enhancer
1-6086	enhancer
1-7666	enhancer
1-2413	enhancer
1-7667	enhancer
1-2576	enhancer
1-151	enhancer
1-5392	enhancer
1-1771	enhancer
1-7675	enhancer
1-274	enhancer
1-150	enhancer
1-4491	enhancer
1-6113	enhancer
1-5035	enhancer
1-5539	enhancer
1-167	enhancer
1-166	enhancer
1-3236	enhancer
1-8325	enhancer
1-2013	enhancer
1-1065	enhancer
1-2014	enhancer
1-2967	enhancer
1-2968	enhancer
1-4427	enhancer
1-2203	enhancer
1-1100	enhancer
1-2202	enhancer
1-3853	enhancer
1-4572	enhancer
1-906	enhancer
1-907	enhancer
1-709	enhancer
1-4574	enhancer
1-2115	enhancer
1-8138	enhancer
1-3425	enhancer
1-3426	enhancer
1-3319	enhancer
1-560	enhancer
1-2898	enhancer
1-7841	enhancer
1-588	enhancer
1-4097	enhancer
1-4098	enhancer
1-2897	enhancer
1-1199	enhancer
1-3199	enhancer
1-4592	enhancer
1-7152	enhancer
1-4591	enhancer
1-1363	enhancer
1-5715	enhancer
1-3284	enhancer
1-6424	enhancer
1-278	enhancer
1-4635	enhancer
1-2081	enhancer
1-3570	enhancer
1-6040	enhancer
1-6250	enhancer
1-6762	enhancer
1-8296	enhancer
1-3569	enhancer
1-6863	enhancer
1-1070	enhancer
1-2079	enhancer
1-4929	enhancer
1-5367	enhancer
1-2559	enhancer
1-4928	enhancer
1-4136	enhancer
1-4465	enhancer
1-4135	enhancer
1-6558	enhancer
1-5420	enhancer
1-777	enhancer
1-7998	enhancer
1-3822	enhancer
1-3823	enhancer
1-7999	enhancer
1-4933	enhancer
1-4932	enhancer
1-7965	enhancer
1-1278	enhancer
1-1983	enhancer
1-3028	enhancer
1-1279	enhancer
1-6193	enhancer
1-5002	enhancer
1-1157	enhancer
1-7278	enhancer
1-1823	enhancer
1-1882	enhancer
1-5335	enhancer
1-4636	enhancer
1-5334	enhancer
1-252	enhancer
1-6249	enhancer
1-4318	enhancer
1-7109	enhancer
1-7110	enhancer
1-3597	enhancer
1-6172	enhancer
1-7111	enhancer
1-6952	promoter
1-7030	enhancer
1-923	enhancer
1-4139	enhancer
1-2942	enhancer
1-3636	enhancer
1-5014	enhancer
1-4652	enhancer
1-5485	enhancer
1-2098	enhancer
1-2724	enhancer
1-7364	enhancer
1-7461	enhancer
1-2930	enhancer
1-8143	enhancer
1-1193	enhancer
1-7543	enhancer
1-2441	enhancer
1-7225	enhancer
1-7665	enhancer
1-7947	enhancer
1-4484	promoter
1-7226	enhancer
1-402	enhancer
1-1407	enhancer
1-3558	enhancer
1-8290	enhancer
1-2389	enhancer
1-6846	enhancer
1-3993	promoter
1-491	enhancer
1-6845	enhancer
1-3510	enhancer
1-3977	enhancer
1-6322	enhancer
1-5132	enhancer
1-4244	enhancer
1-2096	enhancer
1-5783	enhancer
1-4157	enhancer
1-6389	enhancer
1-7252	enhancer
1-1375	enhancer
1-1374	enhancer
1-4137	enhancer
1-2896	enhancer
1-4845	enhancer
1-1258	enhancer
1-5553	enhancer
1-4001	enhancer
1-1257	enhancer
1-4846	enhancer
1-1373	enhancer
1-4844	enhancer
1-1259	enhancer
1-4138	enhancer
1-6343	enhancer
1-2535	enhancer
1-8314	enhancer
1-4697	enhancer
1-2534	enhancer
1-6420	enhancer
1-3997	enhancer
1-8313	enhancer
1-2533	enhancer
1-7036	enhancer
1-7037	enhancer
1-693	enhancer
1-995	enhancer
1-996	enhancer
1-924	enhancer
1-283	enhancer
1-5183	enhancer
1-5349	enhancer
1-5348	enhancer
1-4661	enhancer
1-282	enhancer
1-2328	enhancer
1-1028	enhancer
1-2763	enhancer
1-1651	enhancer
1-5182	enhancer
1-5853	enhancer
1-4767	enhancer
1-4940	enhancer
1-6516	enhancer
1-4939	enhancer
1-8123	enhancer
1-8124	enhancer
1-4766	enhancer
1-6515	enhancer
1-809	enhancer
1-1807	enhancer
1-1973	enhancer
1-4393	enhancer
1-2321	enhancer
1-1806	enhancer
1-5125	enhancer
1-6740	enhancer
1-5811	enhancer
1-6741	enhancer
1-41	enhancer
1-4250	enhancer
1-4249	enhancer
1-5124	enhancer
1-5126	enhancer
1-6739	enhancer
1-5809	enhancer
1-5810	enhancer
1-4248	enhancer
1-534	enhancer
1-1179	enhancer
1-8097	enhancer
1-1180	enhancer
1-8096	enhancer
1-178	enhancer
1-3447	enhancer
1-5161	enhancer
1-3062	enhancer
1-2073	enhancer
1-262	enhancer
1-3402	enhancer
1-8112	enhancer
1-3403	enhancer
1-3717	enhancer
1-1043	enhancer
1-6471	enhancer
1-7414	enhancer
1-8346	enhancer
1-1147	enhancer
1-7897	enhancer
1-7898	enhancer
1-6844	enhancer
1-5516	enhancer
1-5397	enhancer
1-407	enhancer
1-6325	enhancer
1-4863	enhancer
1-2270	enhancer
1-8090	enhancer
1-3487	enhancer
1-406	enhancer
1-4359	enhancer
1-46	enhancer
1-1275	enhancer
