PeakID	Annotation
1-100464	enhancer
1-90603	enhancer
1-43300	enhancer
1-83418	enhancer
1-7871	enhancer
1-22670	promoter
1-41780	enhancer
1-39777	enhancer
1-51455	enhancer
1-22697	enhancer
1-44204	enhancer
1-30018	enhancer
1-6319	enhancer
1-80436	enhancer
1-28177	enhancer
1-59395	enhancer
1-83281	enhancer
1-65934	enhancer
1-40376	promoter
1-55930	enhancer
1-43619	enhancer
1-72529	enhancer
1-91773	enhancer
1-104532	enhancer
1-87637	enhancer
1-16714	enhancer
1-12213	enhancer
1-78961	enhancer
1-91772	enhancer
1-109785	enhancer
1-109784	enhancer
1-92824	enhancer
1-76443	enhancer
1-43432	promoter
1-59396	enhancer
1-78314	enhancer
1-54280	enhancer
1-24883	enhancer
1-4657	enhancer
1-63327	enhancer
1-104533	enhancer
1-7489	enhancer
1-28176	enhancer
1-28175	enhancer
1-43433	promoter
1-30019	enhancer
1-7488	enhancer
1-108722	enhancer
1-74536	enhancer
1-12715	enhancer
1-55905	enhancer
1-31774	promoter
1-41404	promoter
1-43618	enhancer
1-28174	enhancer
1-12716	enhancer
1-4658	enhancer
1-58221	enhancer
1-105015	enhancer
1-31773	promoter
1-5515	enhancer
1-99874	enhancer
1-72530	enhancer
1-108720	enhancer
1-5514	enhancer
1-46975	enhancer
1-91771	enhancer
1-74535	enhancer
1-12824	enhancer
1-55929	enhancer
1-108721	enhancer
1-16715	enhancer
1-108374	enhancer
1-110607	enhancer
1-62330	enhancer
1-96330	enhancer
1-103233	enhancer
1-7052	enhancer
1-21188	enhancer
1-71104	enhancer
1-7480	enhancer
1-26339	enhancer
1-6347	enhancer
1-7479	enhancer
1-7051	enhancer
1-43798	enhancer
1-7481	enhancer
1-76933	enhancer
1-33989	enhancer
1-83458	enhancer
1-7730	enhancer
1-69190	enhancer
1-44572	enhancer
1-59022	promoter
1-34928	promoter
1-23880	enhancer
1-7053	enhancer
1-24877	enhancer
1-93967	enhancer
1-57138	enhancer
1-71281	enhancer
1-59021	promoter
1-34926	promoter
1-62329	enhancer
1-63926	enhancer
1-71103	enhancer
1-20396	enhancer
1-74962	promoter
1-7729	enhancer
1-59020	promoter
1-110606	enhancer
1-74961	promoter
1-21189	enhancer
1-10606	enhancer
1-59013	promoter
1-63925	enhancer
1-62328	enhancer
1-110156	promoter
1-23614	enhancer
1-10607	enhancer
1-23615	enhancer
1-63156	promoter
1-110157	promoter
1-107239	enhancer
1-43799	enhancer
1-71280	enhancer
1-26338	enhancer
1-44573	enhancer
1-71105	enhancer
1-62084	promoter
1-33988	enhancer
1-76932	enhancer
1-10932	enhancer
1-2812	enhancer
1-29873	enhancer
1-91370	enhancer
1-88315	enhancer
1-10933	enhancer
1-110605	enhancer
1-21187	enhancer
1-4554	enhancer
1-54608	enhancer
1-59037	enhancer
1-34944	enhancer
1-39038	enhancer
1-96282	enhancer
1-96285	enhancer
1-18488	enhancer
1-37751	enhancer
1-69116	enhancer
1-33563	enhancer
1-8150	promoter
1-96284	enhancer
1-11056	enhancer
1-11058	enhancer
1-46087	enhancer
1-64660	enhancer
1-105517	enhancer
1-82606	enhancer
1-44693	enhancer
1-38673	enhancer
1-60542	promoter
1-67274	enhancer
1-53498	enhancer
1-59691	promoter
1-106225	enhancer
1-42343	enhancer
1-94134	enhancer
1-18489	enhancer
1-91138	enhancer
1-69944	enhancer
1-66081	enhancer
1-100819	enhancer
1-42345	enhancer
1-110137	enhancer
1-102535	enhancer
1-46086	enhancer
1-101559	enhancer
1-62187	enhancer
1-28742	enhancer
1-46089	enhancer
1-107499	enhancer
1-62186	enhancer
1-71295	enhancer
1-82605	enhancer
1-62810	enhancer
1-28743	enhancer
1-43032	enhancer
1-32853	enhancer
1-55371	enhancer
1-11057	enhancer
1-96283	enhancer
1-3398	enhancer
1-32728	promoter
1-37752	enhancer
1-106224	enhancer
1-42342	enhancer
1-23041	enhancer
1-42814	enhancer
1-32729	promoter
1-11747	enhancer
1-32730	promoter
1-96586	promoter
1-24920	enhancer
1-42344	enhancer
1-44694	enhancer
1-91139	enhancer
1-3397	enhancer
1-46088	enhancer
1-11055	enhancer
1-94133	enhancer
1-59694	promoter
1-59692	promoter
1-33562	enhancer
1-94455	enhancer
1-11988	enhancer
1-107089	promoter
1-28572	enhancer
1-68585	enhancer
1-90545	enhancer
1-92296	enhancer
1-92295	enhancer
1-6968	promoter
1-83985	enhancer
1-38042	enhancer
1-69972	enhancer
1-94273	enhancer
1-4898	enhancer
1-37097	enhancer
1-38041	enhancer
1-92297	enhancer
1-38043	enhancer
1-55067	enhancer
1-9904	promoter
1-35381	promoter
1-32224	enhancer
1-333	enhancer
1-35420	enhancer
1-93663	enhancer
1-64109	enhancer
1-31338	enhancer
1-35382	promoter
1-24787	enhancer
1-100299	enhancer
1-69973	enhancer
1-102521	enhancer
1-11989	enhancer
1-24785	enhancer
1-13377	enhancer
1-83314	enhancer
1-61818	enhancer
1-75638	enhancer
1-99333	enhancer
1-75409	enhancer
1-28571	enhancer
1-94456	enhancer
1-4896	enhancer
1-58628	enhancer
1-94274	enhancer
1-58627	enhancer
1-25305	enhancer
1-93664	enhancer
1-55068	enhancer
1-102520	enhancer
1-28264	enhancer
1-107090	promoter
1-4991	enhancer
1-13699	enhancer
1-4992	enhancer
1-94454	enhancer
1-56244	enhancer
1-75641	enhancer
1-15014	enhancer
1-105643	enhancer
1-83315	enhancer
1-4897	enhancer
1-60155	enhancer
1-33437	enhancer
1-75639	enhancer
1-25304	enhancer
1-24786	enhancer
1-99332	enhancer
1-33436	enhancer
1-54300	promoter
1-105644	enhancer
1-75640	enhancer
1-11987	enhancer
1-35380	promoter
1-37098	enhancer
1-65139	enhancer
1-19233	enhancer
1-1005	enhancer
1-82680	enhancer
1-56507	enhancer
1-93367	enhancer
1-52035	enhancer
1-44775	enhancer
1-73272	promoter
1-56934	enhancer
1-7585	enhancer
1-36229	enhancer
1-72874	enhancer
1-29191	enhancer
1-52036	enhancer
1-34282	enhancer
1-73267	promoter
1-110200	enhancer
1-110202	enhancer
1-59077	enhancer
1-69598	enhancer
1-12677	enhancer
1-72875	enhancer
1-71370	enhancer
1-108793	enhancer
1-68846	enhancer
1-56935	enhancer
1-21321	enhancer
1-7586	enhancer
1-30121	enhancer
1-40682	promoter
1-20022	enhancer
1-14982	enhancer
1-31817	enhancer
1-2952	promoter
1-110201	enhancer
1-82331	enhancer
1-30120	enhancer
1-7584	enhancer
1-71371	enhancer
1-26429	promoter
1-590	enhancer
1-20023	enhancer
1-93365	enhancer
1-52037	enhancer
1-7583	enhancer
1-52286	enhancer
1-1004	enhancer
1-11792	enhancer
1-73268	promoter
1-343	enhancer
1-93366	enhancer
1-43063	promoter
1-82681	enhancer
1-342	enhancer
1-109609	enhancer
1-1097	promoter
1-72747	promoter
1-2950	promoter
1-58682	enhancer
1-23830	enhancer
1-56933	enhancer
1-68049	enhancer
1-93363	enhancer
1-6822	enhancer
1-31142	enhancer
1-82500	enhancer
1-11791	enhancer
1-23829	enhancer
1-73270	promoter
1-14981	enhancer
1-17268	enhancer
1-93364	enhancer
1-7582	enhancer
1-26430	promoter
1-52287	enhancer
1-76361	enhancer
1-42790	enhancer
1-95450	enhancer
1-23003	promoter
1-14980	enhancer
1-43064	promoter
1-73269	promoter
1-5860	enhancer
1-48185	enhancer
1-96837	enhancer
1-75020	enhancer
1-72917	enhancer
1-53493	enhancer
1-665	promoter
1-91153	enhancer
1-77172	enhancer
1-65398	promoter
1-53496	enhancer
1-14688	enhancer
1-1418	enhancer
1-74243	enhancer
1-91154	enhancer
1-90284	enhancer
1-17385	enhancer
1-67062	enhancer
1-53495	enhancer
1-91155	enhancer
1-67063	enhancer
1-31289	enhancer
1-86842	enhancer
1-26625	enhancer
1-77171	enhancer
1-91453	promoter
1-86843	enhancer
1-14689	enhancer
1-71380	enhancer
1-105368	enhancer
1-90283	enhancer
1-98381	enhancer
1-110743	enhancer
1-109731	enhancer
1-14687	enhancer
1-71381	enhancer
1-88144	enhancer
1-84939	enhancer
1-53224	enhancer
1-93212	enhancer
1-56072	enhancer
1-93213	enhancer
1-15011	enhancer
1-93039	enhancer
1-53494	enhancer
1-26626	enhancer
1-31288	enhancer
1-72918	enhancer
1-65290	promoter
1-109918	enhancer
1-31290	enhancer
1-45929	enhancer
1-46765	enhancer
1-96148	promoter
1-46370	enhancer
1-48183	enhancer
1-45930	enhancer
1-31291	enhancer
1-93038	enhancer
1-48184	enhancer
1-76540	enhancer
1-73546	enhancer
1-94144	enhancer
1-87055	promoter
1-11451	enhancer
1-1671	enhancer
1-67120	enhancer
1-90188	enhancer
1-14717	enhancer
1-16434	enhancer
1-27870	enhancer
1-73547	enhancer
1-107799	promoter
1-22218	promoter
1-35545	enhancer
1-27869	enhancer
1-57864	enhancer
1-8985	enhancer
1-73635	enhancer
1-44144	enhancer
1-43964	enhancer
1-16433	enhancer
1-86708	enhancer
1-56530	enhancer
1-107798	promoter
1-15485	enhancer
1-22220	promoter
1-32683	enhancer
1-35783	enhancer
1-59534	enhancer
1-53262	enhancer
1-73634	enhancer
1-68446	enhancer
1-8986	enhancer
1-60755	enhancer
1-56531	enhancer
1-96365	enhancer
1-87054	promoter
1-73548	enhancer
1-15026	enhancer
1-86707	enhancer
1-86706	enhancer
1-106020	enhancer
1-101267	enhancer
1-1672	enhancer
1-67123	enhancer
1-59533	enhancer
1-70849	enhancer
1-22219	promoter
1-57866	enhancer
1-106019	enhancer
1-53261	enhancer
1-90187	enhancer
1-27871	enhancer
1-67121	enhancer
1-72971	enhancer
1-77494	enhancer
1-35546	enhancer
1-67122	enhancer
1-72972	enhancer
1-99255	enhancer
1-53260	enhancer
1-57865	enhancer
1-99256	enhancer
1-107796	promoter
1-26063	promoter
1-91168	enhancer
1-26061	promoter
1-37477	enhancer
1-73534	enhancer
1-33112	enhancer
1-1000	enhancer
1-10584	enhancer
1-13549	enhancer
1-1437	enhancer
1-101846	enhancer
1-36089	promoter
1-78124	enhancer
1-56461	enhancer
1-100339	enhancer
1-5287	enhancer
1-44477	enhancer
1-65026	enhancer
1-12276	enhancer
1-7700	enhancer
1-12974	enhancer
1-32184	enhancer
1-76097	promoter
1-30654	promoter
1-7699	enhancer
1-21615	enhancer
1-32185	enhancer
1-108611	enhancer
1-26060	promoter
1-3577	enhancer
1-29299	enhancer
1-999	enhancer
1-93014	enhancer
1-29298	enhancer
1-82696	enhancer
1-100338	enhancer
1-68744	enhancer
1-85377	enhancer
1-60889	enhancer
1-33113	enhancer
1-10583	enhancer
1-28894	enhancer
1-15955	promoter
1-82697	enhancer
1-68745	enhancer
1-97098	enhancer
1-76495	enhancer
1-78123	enhancer
1-29300	enhancer
1-56302	enhancer
1-56216	enhancer
1-44476	enhancer
1-65027	enhancer
1-56460	enhancer
1-89833	enhancer
1-20587	enhancer
1-2159	enhancer
1-12277	enhancer
1-1001	enhancer
1-11677	enhancer
1-5285	enhancer
1-100575	enhancer
1-5286	enhancer
1-32183	enhancer
1-93015	enhancer
1-51274	enhancer
1-3169	promoter
1-12975	enhancer
1-14023	enhancer
1-30653	promoter
1-11678	enhancer
1-39544	enhancer
1-108848	enhancer
1-79166	enhancer
1-33098	enhancer
1-72713	enhancer
1-55869	enhancer
1-16447	enhancer
1-58828	enhancer
1-3230	enhancer
1-34516	enhancer
1-26127	enhancer
1-16320	enhancer
1-82672	enhancer
1-78125	enhancer
1-16319	enhancer
1-67885	enhancer
1-26128	enhancer
1-26129	enhancer
1-32291	enhancer
1-24012	enhancer
1-97408	enhancer
1-19453	enhancer
1-52142	promoter
1-19451	enhancer
1-32290	enhancer
1-101842	enhancer
1-60907	enhancer
1-85173	enhancer
1-32436	enhancer
1-47857	enhancer
1-13773	enhancer
1-32435	enhancer
1-52520	promoter
1-5737	enhancer
1-83790	enhancer
1-35108	enhancer
1-96026	enhancer
1-22314	promoter
1-24316	enhancer
1-85175	enhancer
1-24315	enhancer
1-67884	enhancer
1-96025	enhancer
1-24011	enhancer
1-24314	enhancer
1-19452	enhancer
1-109062	enhancer
1-61413	enhancer
1-16448	enhancer
1-47161	enhancer
1-13772	enhancer
1-47160	enhancer
1-43603	enhancer
1-11595	enhancer
1-10136	enhancer
1-71100	enhancer
1-14482	enhancer
1-101482	enhancer
1-44521	enhancer
1-28840	promoter
1-43529	enhancer
1-54697	promoter
1-13493	enhancer
1-42877	enhancer
1-42878	enhancer
1-105461	promoter
1-71097	enhancer
1-99177	enhancer
1-5426	enhancer
1-28835	promoter
1-42879	enhancer
1-69941	enhancer
1-92963	enhancer
1-20327	enhancer
1-91463	enhancer
1-92961	enhancer
1-43527	enhancer
1-72617	enhancer
1-7112	promoter
1-65205	enhancer
1-43097	enhancer
1-28839	promoter
1-69943	enhancer
1-30695	enhancer
1-89404	enhancer
1-91462	enhancer
1-43098	enhancer
1-20329	enhancer
1-76697	enhancer
1-89403	enhancer
1-13492	enhancer
1-70393	promoter
1-28837	promoter
1-73798	enhancer
1-74228	enhancer
1-39085	enhancer
1-44522	enhancer
1-19900	enhancer
1-71099	enhancer
1-73797	enhancer
1-71098	enhancer
1-69942	enhancer
1-30694	enhancer
1-56901	enhancer
1-69940	enhancer
1-4656	enhancer
1-36000	enhancer
1-102369	enhancer
1-94719	enhancer
1-92962	enhancer
1-17603	enhancer
1-30696	enhancer
1-74112	enhancer
1-99178	enhancer
1-94720	enhancer
1-71096	enhancer
1-7113	promoter
1-43528	enhancer
1-10135	enhancer
1-69844	enhancer
1-20328	enhancer
1-65204	enhancer
1-73799	enhancer
1-44523	enhancer
1-97147	enhancer
1-3862	enhancer
1-101407	enhancer
1-9053	enhancer
1-91668	enhancer
1-44224	enhancer
1-23547	promoter
1-83963	enhancer
1-94393	enhancer
1-76652	enhancer
1-18123	enhancer
1-94392	enhancer
1-44917	enhancer
1-46232	enhancer
1-39630	enhancer
1-18902	enhancer
1-76651	enhancer
1-79414	enhancer
1-11596	enhancer
1-109506	promoter
1-2637	enhancer
1-88047	enhancer
1-84308	enhancer
1-104722	enhancer
1-44225	enhancer
1-92092	enhancer
1-11597	enhancer
1-63566	enhancer
1-83964	enhancer
1-101406	enhancer
1-92094	enhancer
1-101756	enhancer
1-63565	enhancer
1-91667	enhancer
1-31323	enhancer
1-104105	enhancer
1-8086	enhancer
1-5065	promoter
1-85882	enhancer
1-110446	enhancer
1-44918	enhancer
1-18903	enhancer
1-46963	enhancer
1-15118	enhancer
1-88048	enhancer
1-104723	enhancer
1-104106	enhancer
1-31322	enhancer
1-19757	enhancer
1-92093	enhancer
1-11598	enhancer
1-91669	enhancer
1-19756	enhancer
1-11100	enhancer
1-49133	enhancer
1-55091	enhancer
1-109505	promoter
1-49132	enhancer
1-83962	enhancer
1-23549	promoter
1-23548	promoter
1-15117	enhancer
1-59501	promoter
1-110447	enhancer
1-63171	enhancer
1-15165	enhancer
1-58515	promoter
1-34767	enhancer
1-33209	enhancer
1-7047	enhancer
1-52113	promoter
1-109196	promoter
1-83168	enhancer
1-61765	enhancer
1-15166	enhancer
1-80099	enhancer
1-100417	enhancer
1-25594	enhancer
1-99318	enhancer
1-18464	enhancer
1-12312	enhancer
1-35891	enhancer
1-93195	enhancer
1-98568	enhancer
1-109199	promoter
1-7046	enhancer
1-83182	enhancer
1-25593	enhancer
1-68636	promoter
1-46020	enhancer
1-46019	enhancer
1-36433	promoter
1-1476	enhancer
1-34768	enhancer
1-62121	enhancer
1-36435	promoter
1-53458	promoter
1-66777	enhancer
1-15167	enhancer
1-36432	promoter
1-35890	enhancer
1-68595	enhancer
1-62299	enhancer
1-109198	promoter
1-7961	enhancer
1-78454	enhancer
1-34215	enhancer
1-15655	enhancer
1-26929	enhancer
1-78453	enhancer
1-68635	promoter
1-93138	enhancer
1-84682	enhancer
1-46022	enhancer
1-11768	enhancer
1-68637	promoter
1-52114	promoter
1-28081	enhancer
1-16112	enhancer
1-35494	enhancer
1-98569	enhancer
1-12313	enhancer
1-68864	promoter
1-49168	promoter
1-85240	enhancer
1-33208	enhancer
1-18465	enhancer
1-34216	enhancer
1-90389	enhancer
1-25595	enhancer
1-11769	enhancer
1-80100	enhancer
1-44167	enhancer
1-36434	promoter
1-51636	enhancer
1-87569	enhancer
1-46021	enhancer
1-83169	enhancer
1-98556	promoter
1-80098	enhancer
1-66778	enhancer
1-24743	enhancer
1-2603	enhancer
1-15164	enhancer
1-99319	enhancer
1-78452	enhancer
1-2505	enhancer
1-81306	enhancer
1-45696	enhancer
1-49900	enhancer
1-104413	promoter
1-35556	enhancer
1-54998	enhancer
1-96966	enhancer
1-47804	enhancer
1-16693	enhancer
1-12630	enhancer
1-81307	enhancer
1-54999	enhancer
1-43801	enhancer
1-12631	enhancer
1-1840	enhancer
1-65754	enhancer
1-12521	enhancer
1-40379	enhancer
1-81308	enhancer
1-2504	enhancer
1-17360	enhancer
1-64168	enhancer
1-88506	enhancer
1-75030	enhancer
1-24741	enhancer
1-16694	enhancer
1-90615	enhancer
1-12629	enhancer
1-72848	enhancer
1-24239	enhancer
1-45695	enhancer
1-92648	enhancer
1-68455	enhancer
1-67039	enhancer
1-27630	enhancer
1-13376	enhancer
1-49026	enhancer
1-47803	enhancer
1-36967	enhancer
1-26856	enhancer
1-35555	enhancer
1-16314	enhancer
1-64169	enhancer
1-58724	enhancer
1-27631	enhancer
1-42671	enhancer
1-63217	enhancer
1-94173	enhancer
1-21769	enhancer
1-55000	enhancer
1-94172	enhancer
1-15318	enhancer
1-48323	enhancer
1-94508	enhancer
1-83109	enhancer
1-29834	enhancer
1-29832	enhancer
1-75796	enhancer
1-83107	enhancer
1-58565	enhancer
1-69459	enhancer
1-20096	enhancer
1-73304	enhancer
1-69460	enhancer
1-56213	enhancer
1-72683	enhancer
1-106683	enhancer
1-28715	enhancer
1-21649	enhancer
1-21648	enhancer
1-96753	enhancer
1-97152	enhancer
1-22978	enhancer
1-25028	enhancer
1-11567	enhancer
1-75797	enhancer
1-88901	enhancer
1-6930	enhancer
1-22977	enhancer
1-29833	enhancer
1-110138	enhancer
1-56172	enhancer
1-11310	enhancer
1-11568	enhancer
1-64418	enhancer
1-80290	enhancer
1-22979	enhancer
1-27293	enhancer
1-88902	enhancer
1-97151	enhancer
1-47871	enhancer
1-33706	enhancer
1-6933	enhancer
1-39641	enhancer
1-105638	enhancer
1-16742	enhancer
1-110139	enhancer
1-83108	enhancer
1-48322	enhancer
1-39642	enhancer
1-21647	enhancer
1-83110	enhancer
1-80901	enhancer
1-97150	enhancer
1-42807	enhancer
1-58564	enhancer
1-90722	enhancer
1-28714	enhancer
1-86611	enhancer
1-67581	enhancer
1-73303	enhancer
1-64417	enhancer
1-88900	enhancer
1-96297	enhancer
1-7601	enhancer
1-79712	enhancer
1-6928	enhancer
1-90723	enhancer
1-92305	enhancer
1-6668	enhancer
1-99817	enhancer
1-11524	enhancer
1-49134	enhancer
1-6892	enhancer
1-6553	enhancer
1-99409	enhancer
1-73856	enhancer
1-75898	enhancer
1-21943	enhancer
1-92796	enhancer
1-54844	enhancer
1-63885	enhancer
1-27629	enhancer
1-73857	enhancer
1-10865	enhancer
1-75703	enhancer
1-54843	enhancer
1-30304	enhancer
1-97168	enhancer
1-65155	enhancer
1-41737	enhancer
1-7446	enhancer
1-6025	promoter
1-65156	enhancer
1-78135	enhancer
1-20815	enhancer
1-43945	enhancer
1-27628	enhancer
1-67196	enhancer
1-18446	promoter
1-10864	enhancer
1-74758	enhancer
1-59284	enhancer
1-3193	enhancer
1-59083	enhancer
1-19034	enhancer
1-56241	enhancer
1-78134	enhancer
1-43313	enhancer
1-99816	enhancer
1-43943	enhancer
1-56600	enhancer
1-43944	enhancer
1-41736	enhancer
1-5485	enhancer
1-19891	enhancer
1-75704	enhancer
1-75085	enhancer
1-35653	enhancer
1-75899	enhancer
1-75083	enhancer
1-97074	enhancer
1-56599	enhancer
1-67197	enhancer
1-20812	enhancer
1-10866	enhancer
1-19033	enhancer
1-74757	enhancer
1-20813	enhancer
1-75086	enhancer
1-28787	enhancer
1-75084	enhancer
1-20814	enhancer
1-25657	enhancer
1-109751	promoter
1-96500	enhancer
1-59574	enhancer
1-473	enhancer
1-97974	enhancer
1-4327	enhancer
1-48521	enhancer
1-25591	enhancer
1-103214	enhancer
1-9660	enhancer
1-23805	enhancer
1-59575	enhancer
1-69894	enhancer
1-88604	enhancer
1-76947	enhancer
1-56632	enhancer
1-65149	enhancer
1-56631	enhancer
1-60814	enhancer
1-19085	enhancer
1-75271	enhancer
1-19084	enhancer
1-39775	enhancer
1-11400	promoter
1-28634	enhancer
1-2846	enhancer
1-104349	enhancer
1-56903	enhancer
1-76949	enhancer
1-59573	enhancer
1-39772	enhancer
1-24559	enhancer
1-48520	enhancer
1-11397	promoter
1-109897	promoter
1-30502	enhancer
1-75272	enhancer
1-25592	enhancer
1-11401	promoter
1-13877	enhancer
1-74545	enhancer
1-39773	enhancer
1-68834	enhancer
1-61749	enhancer
1-106191	enhancer
1-74544	enhancer
1-69895	enhancer
1-97973	enhancer
1-39774	enhancer
1-76950	enhancer
1-17827	enhancer
1-109753	promoter
1-56905	enhancer
1-56904	enhancer
1-11402	promoter
1-27128	enhancer
1-76948	enhancer
1-69893	enhancer
1-22914	promoter
1-62191	enhancer
1-6880	enhancer
1-16591	enhancer
1-38604	promoter
1-77848	enhancer
1-6879	enhancer
1-16343	enhancer
1-71430	enhancer
1-51624	promoter
1-39392	enhancer
1-79478	enhancer
1-16342	enhancer
1-85479	enhancer
1-94960	enhancer
1-80982	enhancer
1-7293	enhancer
1-768	enhancer
1-68273	enhancer
1-91618	enhancer
1-47656	enhancer
1-79477	enhancer
1-22022	enhancer
1-460	enhancer
1-64107	enhancer
1-22021	enhancer
1-39390	enhancer
1-91617	enhancer
1-83164	promoter
1-6059	promoter
1-21351	enhancer
1-95223	enhancer
1-7292	enhancer
1-80279	enhancer
1-83166	promoter
1-74694	enhancer
1-56752	promoter
1-471	enhancer
1-94958	enhancer
1-51625	promoter
1-16592	enhancer
1-107070	promoter
1-16341	enhancer
1-93079	enhancer
1-767	enhancer
1-42481	enhancer
1-13375	enhancer
1-62069	promoter
1-79476	enhancer
1-71429	enhancer
1-39389	enhancer
1-107069	promoter
1-74693	enhancer
1-80983	enhancer
1-6063	promoter
1-91619	enhancer
1-1737	enhancer
1-470	enhancer
1-80278	enhancer
1-62970	enhancer
1-64108	enhancer
1-46069	enhancer
1-7779	enhancer
1-74695	enhancer
1-108788	enhancer
1-39391	enhancer
1-94959	enhancer
1-95239	enhancer
1-80163	enhancer
1-34427	enhancer
1-24730	enhancer
1-48894	enhancer
1-38492	enhancer
1-48892	enhancer
1-93985	enhancer
1-48893	enhancer
1-80159	enhancer
1-26736	enhancer
1-34429	enhancer
1-23888	enhancer
1-103829	enhancer
1-16574	enhancer
1-41119	enhancer
1-30022	enhancer
1-99778	enhancer
1-1183	enhancer
1-99777	enhancer
1-16573	enhancer
1-4776	enhancer
1-96298	enhancer
1-34428	enhancer
1-32752	enhancer
1-97339	enhancer
1-1184	enhancer
1-26735	enhancer
1-4777	enhancer
1-89752	enhancer
1-91603	enhancer
1-80162	enhancer
1-38493	enhancer
1-109107	promoter
1-26734	enhancer
1-77566	enhancer
1-80160	enhancer
1-77567	enhancer
1-97338	enhancer
1-23372	enhancer
1-89753	enhancer
1-4775	enhancer
1-86835	enhancer
1-58698	enhancer
1-82628	enhancer
1-95240	enhancer
1-38494	enhancer
1-86837	enhancer
1-21213	enhancer
1-103430	enhancer
1-72519	enhancer
1-86836	enhancer
1-77459	enhancer
1-4778	enhancer
1-80161	enhancer
1-97488	promoter
1-7819	enhancer
1-4166	enhancer
1-59041	enhancer
1-92098	enhancer
1-4164	enhancer
1-26014	enhancer
1-102169	enhancer
1-21839	enhancer
1-137	promoter
1-62303	enhancer
1-59042	enhancer
1-5293	enhancer
1-5294	enhancer
1-4165	enhancer
1-92097	enhancer
1-110403	enhancer
1-47800	enhancer
1-102475	enhancer
1-58848	enhancer
1-64549	enhancer
1-21924	enhancer
1-58173	enhancer
1-139	promoter
1-47799	enhancer
1-5199	enhancer
1-7302	enhancer
1-64548	enhancer
1-102170	enhancer
1-80603	enhancer
1-59040	enhancer
1-7303	enhancer
1-91292	enhancer
1-28235	enhancer
1-8460	promoter
1-21838	enhancer
1-21837	enhancer
1-33433	enhancer
1-70005	enhancer
1-93116	enhancer
1-34757	enhancer
1-42794	enhancer
1-21324	enhancer
1-93117	enhancer
1-8459	promoter
1-80604	enhancer
1-58174	enhancer
1-3696	promoter
1-21923	enhancer
1-62302	enhancer
1-81059	enhancer
1-21840	enhancer
1-91291	enhancer
1-12722	enhancer
1-88744	promoter
1-47094	enhancer
1-99654	enhancer
1-50122	enhancer
1-48062	enhancer
1-23970	enhancer
1-40736	enhancer
1-71725	enhancer
1-35267	enhancer
1-72367	promoter
1-17114	enhancer
1-488	enhancer
1-44584	enhancer
1-67649	promoter
1-47093	enhancer
1-46297	enhancer
1-12721	enhancer
1-47095	enhancer
1-76925	enhancer
1-15590	enhancer
1-50123	enhancer
1-103834	enhancer
1-97108	enhancer
1-72847	enhancer
1-72365	promoter
1-79281	enhancer
1-96882	enhancer
1-47092	enhancer
1-17113	enhancer
1-3033	enhancer
1-42861	promoter
1-35266	enhancer
1-35268	enhancer
1-5895	promoter
1-46298	enhancer
1-79280	enhancer
1-47091	enhancer
1-100864	enhancer
1-49963	enhancer
1-39240	enhancer
1-44585	enhancer
1-100927	enhancer
1-96883	enhancer
1-46296	enhancer
1-97109	enhancer
1-35205	enhancer
1-46295	enhancer
1-71726	enhancer
1-69299	promoter
1-65791	enhancer
1-11507	enhancer
1-12708	enhancer
1-23628	enhancer
1-76268	enhancer
1-32320	enhancer
1-73325	promoter
1-69298	promoter
1-67006	enhancer
1-23969	enhancer
1-16163	enhancer
1-45533	enhancer
1-45534	enhancer
1-65997	enhancer
1-65922	enhancer
1-75611	enhancer
1-95068	promoter
1-54922	enhancer
1-29725	enhancer
1-56583	enhancer
1-108017	enhancer
1-100905	promoter
1-29722	enhancer
1-29723	enhancer
1-76156	enhancer
1-65996	enhancer
1-27045	enhancer
1-47877	enhancer
1-82946	enhancer
1-84371	enhancer
1-108681	enhancer
1-80560	enhancer
1-93089	enhancer
1-71943	enhancer
1-95959	enhancer
1-36920	promoter
1-100539	enhancer
1-71678	enhancer
1-108680	enhancer
1-65118	enhancer
1-95957	enhancer
1-67417	enhancer
1-66730	enhancer
1-67418	enhancer
1-95960	enhancer
1-65995	enhancer
1-65117	enhancer
1-75610	enhancer
1-54921	enhancer
1-100904	promoter
1-20336	enhancer
1-108018	enhancer
1-3431	promoter
1-89409	enhancer
1-58479	enhancer
1-95958	enhancer
1-29724	enhancer
1-57374	enhancer
1-29359	enhancer
1-70521	promoter
1-16524	enhancer
1-35038	enhancer
1-55580	enhancer
1-101033	enhancer
1-55581	enhancer
1-21977	enhancer
1-108268	enhancer
1-14843	enhancer
1-71876	enhancer
1-85827	enhancer
1-83093	enhancer
1-85826	enhancer
1-11955	enhancer
1-41925	enhancer
1-79961	enhancer
1-109695	promoter
1-108267	enhancer
1-74089	enhancer
1-92917	enhancer
1-108269	enhancer
1-95700	enhancer
1-109691	promoter
1-19912	promoter
1-104374	enhancer
1-48622	enhancer
1-67508	enhancer
1-55582	enhancer
1-29360	enhancer
1-14844	enhancer
1-10462	enhancer
1-85828	enhancer
1-37644	enhancer
1-55579	enhancer
1-41924	enhancer
1-21975	enhancer
1-29363	enhancer
1-39580	enhancer
1-21976	enhancer
1-77910	enhancer
1-4718	enhancer
1-68697	promoter
1-10461	enhancer
1-79960	enhancer
1-57980	enhancer
1-55615	enhancer
1-51244	enhancer
1-85926	enhancer
1-29361	enhancer
1-47111	enhancer
1-37645	enhancer
