id	description	genome_fraction	observed_region_hits	fold_enrichment	p_value	p_adjust	mean_tss_dist	observed_gene_hits	gene_set_size	fold_enrichment_hyper	p_value_hyper	p_adjust_hyper
GO:0004602	glutathione peroxidase activity	0.00100118233848342	30	1.56956533097795	0.0127089476417955	0.0460151552547766	127990	12	19	0.97046586059744	0.668353017242279	0.89297104792969
GO:0000049	tRNA binding	0.00423603092552825	102	1.26128250589558	0.0129262372665191	0.0467124061830232	56582	58	76	1.17264624822191	0.0237886289391017	0.134612301481743
GO:0017070	U6 snRNA binding	0.00033108181714517	13	2.05673976363027	0.0130463997550506	0.0470566708722243	11586	9	10	1.38291385135135	0.0867006549358806	0.300117651701125
GO:0035800	deubiquitinase activator activity	0.00044381175634292	16	1.8883935254229	0.0134484076457365	0.0484142675246513	172015	6	7	1.31706081081081	0.235113741483201	0.504960194776421
GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	0.000559484838679127	19	1.77883883034482	0.013486701718029	0.0484598217624998	83674	10	11	1.39688267813268	0.0611677909648997	0.249691414521945
GO:0016706	2-oxoglutarate-dependent dioxygenase activity	0.00575094866845772	134	1.22049675624263	0.0135589968264177	0.0486271423186515	92672	52	62	1.28873692240628	0.000851285590176672	0.0103889579884455
GO:0140046	histone H4K16ac reader activity	0.000227485629588764	10	2.30259392840438	0.0137211715801634	0.049115557360812	12813	5	5	1.53657094594595	0.116710196415022	0.338836054108128
GO:0005246	calcium channel regulator activity	0.00627834180931382	145	1.20974648375189	0.0138533069900115	0.0494948019113832	154618	41	57	1.10525278568042	0.172092759786176	0.421315176160456
GO:0009055	electron transfer activity	0.00670939790295904	154	1.20228795054673	0.0139569139098006	0.0497473688740528	117083	68	96	1.08840442004505	0.139983972935058	0.382326168854421
GO:0035612	AP-2 adaptor complex binding	0.000884248395380983	27	1.59941367947245	0.0139766417312815	0.0497473688740528	123817	7	8	1.3444995777027	0.170253098761843	0.41789396968816
GO:0001758	retinal dehydrogenase (NAD+) activity	0.000884933290592014	27	1.59817581128377	0.0141004019763258	0.0500935333369468	236997	5	8	0.960356841216216	0.708144299591235	0.924396822897793
GO:0003906	DNA-(apurinic or apyrimidinic site) endonuclease activity	0.000762408532904102	24	1.6489018898939	0.0141890427297617	0.0503138663400557	114129	10	12	1.28047578828829	0.152545869560418	0.393938136930085
GO:0003747	translation release factor activity	0.000228957201157992	10	2.2877945172333	0.0142823014308038	0.0504552330919985	19788	5	7	1.09755067567568	0.53411390587626	0.784363078559543
GO:0008079	translation termination factor activity	0.000228957201157992	10	2.2877945172333	0.0142823014308038	0.0504552330919985	19788	5	7	1.09755067567568	0.53411390587626	0.784363078559543
GO:0004726	non-membrane spanning protein tyrosine phosphatase activity	0.000804265093561947	25	1.62821634832642	0.0143975250910616	0.0507673925785567	64039	10	12	1.28047578828829	0.152545869560418	0.393938136930085
GO:0005164	tumor necrosis factor receptor binding	0.00246018682948055	63	1.34135515491963	0.0145489598793207	0.0512058364467712	95277	22	28	1.20730574324324	0.0936188884427843	0.319385738550293
GO:0045028	G protein-coupled purinergic nucleotide receptor activity	0.000644437715640232	21	1.70690624591531	0.0148118750181721	0.0520342821270357	80267	9	12	1.15242820945946	0.348756562539925	0.633189148127242
GO:0031683	G-protein beta/gamma-subunit complex binding	0.00268972101740926	68	1.32425919918085	0.0148444469191908	0.0520519567296301	188110	18	22	1.25719441031941	0.0725415344225923	0.280339284051113
GO:1901505	carbohydrate derivative transmembrane transporter activity	0.00319368202767563	79	1.29570680396926	0.0149035234737333	0.0521623321580667	65572	38	47	1.24233395629672	0.0141186286440752	0.0913842744428152
GO:0043035	chromatin insulator sequence binding	0.000196960476378633	9	2.39350724170184	0.0150350814354513	0.0525255155508371	28314	4	5	1.22925675675676	0.429932517226375	0.679408409329305
GO:0016209	antioxidant activity	0.00398419815624078	96	1.26212283774857	0.0151706306187245	0.0528320921847525	81009	45	71	0.973882993909402	0.668419904769535	0.89297104792969
GO:0050291	sphingosine N-acyltransferase activity	0.000488712900881213	17	1.82207580059363	0.0151799890052154	0.0528320921847525	108100	4	7	0.87804054054054	0.801511399970594	0.965491743750428
GO:1904399	heparan sulfate binding	0.00097417799599282	29	1.55930475926411	0.0152066974330716	0.0528320921847525	68413	7	8	1.3444995777027	0.170253098761843	0.41789396968816
GO:0008175	tRNA methyltransferase activity	0.00162179067069532	44	1.42111492648391	0.0156786060957566	0.0543716798550093	59593	24	32	1.15242820945946	0.160475511292293	0.41265131475161
GO:0001849	complement component C1q complex binding	0.000340373857192642	13	2.00059177268729	0.0159756565647744	0.0553003496472961	65271	4	7	0.87804054054054	0.801511399970594	0.965491743750428
GO:0004791	thioredoxin-disulfide reductase (NADPH) activity	0.000415224529791039	15	1.89225464264096	0.0160356392441289	0.0554065048837359	100165	7	7	1.53657094594595	0.0494154340948797	0.215196245251895
GO:0043262	ADP phosphatase activity	0.000199444412936731	9	2.36369783239229	0.0161582664847534	0.0557283278397517	38473	5	6	1.28047578828829	0.320542359881218	0.60643149166717
